854,0
855,0
856,0
857,0
858,0
859,16
860,0
861,0
862,0
863,0
864,21
865,0
866,4
867,9
868,26
869,0
870,6
871,0
872,23
873,0
874,7
875,7
876,40
877,0
878,13
879,34
880,8
881,33
882,20
883,0
884,0
885,0
886,2
887,0
888,0
889,0
890,10
891,10
892,0
893,0
894,0
895,0
896,15
897,22
898,10
899,0
900,0
901,6
902,0
903,0
904,37
905,0
906,4
907,0
908,0
909,0
910,4
911,22
912,0
913,28
914,7
915,8
916,0
917,0
918,34
919,31
920,19
921,35
922,0
923,0
924,30
925,19
926,1
927,10
928,0
929,0
930,0
931,0
932,12
933,0
934,0
935,0
936,0
937,0
938,0
939,32
940,36
941,0
942,0
943,35
944,0
945,33
946,31
947,8
948,0
949,0
950,0
951,20
952,18
953,0
954,14
955,0
956,23
957,38
958,35
959,0
960,38
961,25
962,37
963,2
964,12
965,0
966,1
967,18
968,24
969,37
970,0
971,35
972,11
973,25
974,0
975,30
976,0
977,34
978,21
979,0
980,31
981,28
982,8
983,22
984,17
985,0
986,0
987,0
988,0
989,0
990,0
991,0
992,39
993,8
994,34
995,0
996,0
997,12
998,9
999,1
1000,0
1001,0
1002,0
1003,0
1004,0
1005,0
1006,40
1007,0
1008,21
1009,19
1010,24
1011,1
1012,0
1013,0
1014,39
1015,5
1016,0
1017,0
1018,40
1019,0
1020,0
1021,0
1022,37
1023,40
1024,0
1025,2
1026,39
1027,0
1028,5
1029,0
1030,0
1031,0
1032,0
1033,29
1034,0
1035,0
1036,8
1037,7
1038,0
1039,19
1040,39
1041,0
1042,16
1043,38
1044,0
1045,0
1046,0
1047,0
1048,0
1049,15
1050,20
1051,32
1052,0
1053,0
1054,0
1055,40
1056,0
1057,0
1058,10
1059,2
1060,0
1061,28
1062,0
1063,0
1064,39
1065,6
1066,0
1067,37
1068,13
1069,0
1070,0
1071,0
1072,30
1073,0
1074,38
1075,30
1076,0
1077,8
1078,4
1079,33
1080,1
1081,31
1082,0
1083,40
1084,3
1085,0
1086,17
1087,19
1088,0
1089,0
1090,22
1091,0
1092,0
1093,24
1094,0
1095,0
1096,0
1097,0
1098,0
1099,36
1100,0
1101,0
1102,0
1103,11
1104,7
1105,0
1106,0
1107,39
1108,4
1109,0
1110,30
1111,32
1112,34
1113,0
1114,0
1115,0
1116,0
1117,31
1118,0
1119,0
1120,0
1121,29
1122,0
1123,0
1124,12
1125,33
1126,20
1127,12
1128,0
1129,0
1130,0
1131,28
1132,0
1133,12
1134,0
1135,0
1136,0
1137,0
1138,0
1139,0
1140,23
1141,14
1142,0
1143,36
1144,0
1145,0
1146,10
1147,16
1148,0
1149,2
1150,17
1151,11
1152,29
1153,22
1154,0
1155,17
1156,25
1157,2
1158,0
1159,0
1160,0
1161,0
1162,7
1163,0
1164,14
1165,24
1166,34
1167,25
1168,24
1169,30
1170,38
1171,10
1172,30
1173,30
1174,25
1175,0
1176,0
1177,36
1178,0
1179,20
1180,9
1181,3
1182,0
1183,34
1184,0
1185,0
1186,32
1187,0
1188,8
1189,0
1190,0
1191,7
1192,0
1193,0
1194,0
1195,0
1196,0
1197,23
1198,15
1199,0
1200,0
1201,12
1202,0
1203,0
1204,40
1205,39
1206,34
1207,20
1208,3
1209,16
1210,0
1211,0
1212,20
1213,10
1214,28
1215,24
1216,31
1217,0
1218,0
1219,0
1220,0
1221,26
1222,21
1223,5
1224,0
1225,2
1226,19
1227,0
1228,27
1229,0
1230,0
1231,27
1232,23
1233,36
1234,0
1235,0
1236,1
1237,0
1238,0
1239,0
1240,0
1241,1
1242,0
1243,0
1244,27
1245,2
1246,17
1247,0
1248,0
1249,0
1250,0
1251,31
1252,23
1253,0
1254,0
1255,0
1256,19
1257,36
1258,34
1259,0
1260,27
1261,39
1262,0
1263,15
1264,0
1265,40
1266,0
1267,0
1268,32
1269,0
1270,0
1271,36
1272,0
1273,18
1274,0
1275,0
1276,0
1277,0
1278,25
1279,26
1280,0
1281,2
1282,0
1283,32
1284,0
1285,14
1286,9
1287,0
1288,27
1289,40
1290,25
1291,0
1292,0
1293,10
1294,0
1295,0
1296,26
1297,21
1298,5
1299,17
1300,0
1301,27
1302,0
1303,0
1304,0
1305,24
1306,0
1307,0
1308,0
1309,23
1310,27
1311,0
1312,40
1313,0
1314,0
1315,0
1316,12
1317,0
1318,31
1319,26
1320,0
1321,22
1322,0
1323,0
1324,0
1325,0
1326,13
1327,3
1328,29
1329,37
1330,0
1331,0
1332,33
1333,17
1334,32
1335,16
1336,0
1337,0
1338,0
1339,0
1340,0
1341,33
1342,7
1343,0
1344,0
1345,0
1346,0
1347,0
1348,0
1349,0
1350,18
1351,31
1352,37
1353,34
1354,0
1355,17
1356,0
1357,0
1358,0
1359,0
1360,19
1361,4
1362,7
1363,17
1364,0
1365,0
1366,3
1367,0
1368,20
1369,34
1370,5
1371,26
1372,40
1373,17
1374,0
1375,28
1376,0
1377,0
1378,0
1379,0
1380,13
1381,0
1382,25
1383,25
1384,5
1385,0
1386,0
1387,31
1388,0
1389,0
1390,0
1391,0
1392,12
1393,2
1394,0
1395,40
1396,4
1397,0
1398,34
1399,39
1400,40
1401,0
1402,0
1403,0
1404,15
1405,3
1406,19
1407,0
1408,11
1409,38
1410,0
1411,0
1412,0
1413,27
1414,0
1415,40
1416,15
1417,30
1418,0
1419,0
1420,5
1421,29
1422,35
1423,8
1424,0
1425,15
1426,0
1427,36
1428,16
1429,5
1430,6
1431,0
1432,1
1433,30
1434,0
1435,35
1436,0
1437,0
1438,21
1439,40
1440,0
1441,0
1442,18
1443,5
1444,34
1445,0
1446,0
1447,32
1448,0
1449,1
1450,31
1451,0
1452,37
1453,19
1454,23
1455,0
1456,16
1457,37
1458,7
1459,0
1460,33
1461,29
1462,0
1463,20
1464,22
1465,40
1466,20
1467,0
1468,29
1469,26
1470,0
1471,25
1472,0
1473,0
1474,0
1475,0
1476,13
1477,0
1478,38
1479,18
1480,0
1481,0
1482,11
1483,9
1484,17
1485,32
1486,33
1487,12
1488,0
1489,0
1490,0
1491,0
1492,0
1493,22
1494,38
1495,36
1496,0
1497,2
1498,0
1499,4
1500,0
1501,0
1502,7
1503,0
1504,0
1505,0
1506,25
1507,0
1508,0
1509,3
1510,0
1511,12
1512,0
1513,0
1514,29
1515,0
1516,40
1517,24
1518,21
1519,0
1520,20
1521,0
1522,0
1523,0
1524,39
1525,20
1526,34
1527,0
1528,32
1529,0
1530,9
1531,18
1532,16
1533,0
1534,0
1535,0
1536,25
1537,25
1538,21
1539,0
1540,4
1541,0
1542,10
1543,0
1544,0
1545,0
1546,0
1547,0
1548,1
1549,24
1550,0
1551,0
1552,0
1553,35
1554,14
1555,0
1556,2
1557,0
1558,0
1559,0
1560,33
1561,0
1562,0
1563,16
1564,36
1565,19
1566,0
1567,37
1568,0
1569,0
1570,16
1571,17
1572,0
1573,0
1574,38
1575,0
1576,0
1577,0
1578,0
1579,10
1580,34
1581,0
1582,0
1583,34
1584,0
1585,0
1586,0
1587,0
1588,8
1589,11
1590,0
1591,37
1592,0
1593,2
1594,20
1595,0
1596,7
1597,4
1598,0
1599,1
1600,0
1601,0
1602,0
1603,0
1604,35
1605,37
1606,0
1607,23
1608,0
1609,29
1610,8
1611,0
1612,0
1613,0
1614,0
1615,25
1616,8
1617,5
1618,32
1619,0
1620,11
1621,0
1622,37
1623,0
1624,0
1625,0
1626,0
1627,0
1628,34
1629,0
1630,24
1631,9
1632,0
1633,0
1634,0
1635,0
1636,0
1637,21
1638,21
1639,8
1640,15
1641,0
1642,33
1643,0
1644,0
1645,11
1646,14
1647,13
1648,13
1649,25
1650,0
1651,7
1652,36
1653,39
1654,37
1655,37
1656,0
1657,0
1658,0
1659,0
1660,0
1661,0
1662,16
1663,0
1664,0
1665,0
1666,0
1667,0
1668,30
1669,39
1670,0
1671,0
1672,0
1673,24
1674,0
1675,34
1676,0
1677,0
1678,11
1679,23
1680,0
1681,0
1682,0
1683,4
1684,0
1685,24
1686,0
1687,0
1688,0
1689,0
1690,1
1691,34
1692,33
1693,16
1694,28
1695,0
1696,0
1697,0
1698,35
1699,27
1700,0
1701,3
1702,0
1703,20
1704,0
1705,39
1706,11
1707,4
1708,0
1709,29
1710,0
1711,38
1712,8
1713,31
1714,16
1715,0
1716,0
1717,34
1718,19
1719,32
1720,0
1721,0
1722,0
1723,39
1724,32
1725,0
1726,6
1727,3
1728,3
1729,0
1730,13
1731,36
1732,0
1733,16
1734,0
1735,0
1736,17
1737,21
1738,0
1739,0
1740,0
1741,1
1742,0
1743,0
1744,37
1745,4
1746,0
1747,0
1748,0
1749,0
1750,0
1751,0
1752,0
1753,0
1754,0
1755,5
1756,10
1757,35
1758,0
1759,9
1760,0
1761,29
1762,5
1763,26
1764,37
1765,39
1766,0
1767,29
1768,0
1769,0
1770,8
1771,0
1772,10
1773,0
1774,0
1775,14
1776,0
1777,0
1778,29
1779,30
1780,0
1781,0
1782,0
1783,28
1784,21
1785,3
1786,0
1787,0
1788,10
1789,13
1790,0
1791,39
1792,0
1793,23
1794,0
1795,0
1796,12
1797,40
1798,0
1799,0
1800,14
1801,0
1802,37
1803,0
1804,14
1805,0
1806,0
1807,14
1808,40
1809,0
1810,0
1811,16
1812,0
1813,9
1814,7
1815,10
1816,36
1817,11
1818,0
1819,0
1820,37
1821,23
1822,0
1823,34
1824,14
1825,0
1826,0
1827,37
1828,10
1829,6
1830,3
1831,0
1832,25
1833,28
1834,8
1835,0
1836,0
1837,27
1838,1
1839,0
1840,4
1841,23
1842,0
1843,36
1844,40
1845,0
1846,0
1847,27
1848,0
1849,0
1850,35
1851,9
1852,0
1853,0
1854,0
1855,8
1856,13
1857,15
1858,0
1859,0
1860,15
1861,32
1862,0
1863,0
1864,27
1865,4
1866,0
1867,0
1868,0
1869,8
1870,0
1871,6
1872,6
1873,20
1874,0
1875,37
1876,26
1877,15
1878,18
1879,22
1880,0
1881,0
1882,0
1883,11
1884,0
1885,1
1886,4
1887,31
1888,7
1889,0
1890,26
1891,21
1892,6
1893,0
1894,40
1895,40
1896,33
1897,0
1898,13
1899,26
1900,0
1901,0
1902,0
1903,0
1904,0
1905,0
1906,0
1907,3
1908,15
1909,11
1910,0
1911,1
1912,0
1913,6
1914,0
1915,29
1916,0
1917,13
1918,0
1919,22
1920,0
1921,0
1922,14
1923,0
1924,36
1925,0
1926,0
1927,31
1928,32
1929,0
1930,34
1931,0
1932,34
1933,13
1934,0
1935,15
1936,22
1937,34
1938,4
1939,2
1940,0
1941,16
1942,14
1943,39
1944,0
1945,36
1946,33
1947,0
1948,38
1949,0
1950,0
1951,21
1952,25
1953,0
1954,24
1955,1
1956,0
1957,13
1958,0
1959,33
1960,1
1961,30
1962,37
1963,0
1964,0
1965,0
1966,0
1967,38
1968,22
1969,35
1970,13
1971,27
1972,0
1973,0
1974,2
1975,0
1976,30
1977,0
1978,3
1979,0
1980,0
1981,35
1982,0
1983,37
1984,28
1985,0
1986,0
1987,0
1988,0
1989,4
1990,21
1991,0
1992,27
1993,26
1994,29
1995,28
1996,0
1997,0
1998,0
1999,37
2000,40
2001,0
2002,27
2003,7
2004,37
2005,0
2006,27
2007,0
2008,38
2009,34
2010,3
2011,22
2012,0
2013,0
2014,28
2015,0
2016,13
2017,0
2018,32
2019,23
2020,19
2021,0
2022,0
2023,4
2024,14
2025,21
2026,38
2027,0
2028,0
2029,17
2030,8
2031,15
2032,0
2033,0
2034,29
2035,15
2036,0
2037,0
2038,31
2039,2
2040,0
2041,0
2042,0
2043,0
2044,27
2045,27
2046,30
2047,34
2048,0
2049,36
2050,0
2051,22
2052,0
2053,33
2054,6
2055,3
2056,0
2057,16
2058,0
2059,7
2060,22
2061,17
2062,21
2063,37
2064,0
2065,31
2066,0
2067,38
2068,0
2069,13
2070,5
2071,0
2072,0
2073,38
2074,0
2075,0
2076,34
2077,0
2078,0
2079,0
2080,11
2081,0
2082,39
2083,0
2084,0
2085,17
2086,12
2087,14
2088,28
2089,0
2090,4
2091,22
2092,37
2093,5
2094,14
2095,22
2096,28
2097,37
2098,0
2099,24
2100,0
2101,0
2102,17
2103,19
2104,0
2105,20
2106,0
2107,0
2108,34
2109,0
2110,0
2111,22
2112,18
2113,27
2114,26
2115,14
2116,21
2117,0
2118,40
2119,4
2120,0
2121,0
2122,36
2123,0
2124,30
2125,32
2126,40
2127,0
2128,0
2129,17
2130,34
2131,0
2132,7
2133,3
2134,0
2135,33
2136,6
2137,2
2138,28
2139,0
2140,14
2141,0
2142,33
2143,0
2144,39
2145,0
2146,3
2147,17
2148,0
2149,0
2150,0
2151,0
2152,0
2153,14
2154,34
2155,0
2156,34
2157,0
2158,0
2159,0
2160,0
2161,30
2162,13
2163,32
2164,22
2165,12
2166,0
2167,30
2168,0
2169,5
2170,0
2171,39
2172,0
2173,0
2174,5
2175,0
2176,0
2177,0
2178,10
2179,0
2180,0
2181,38
2182,0
2183,4
2184,0
2185,2
2186,32
2187,0
2188,15
2189,19
2190,0
2191,25
2192,20
2193,10
2194,0
2195,0
2196,0
2197,2
2198,0
2199,21
2200,23
2201,26
2202,16
2203,0
2204,22
2205,0
2206,31
2207,0
2208,15
2209,0
2210,0
2211,21
2212,0
2213,35
2214,0
2215,33
2216,11
2217,0
2218,3
2219,15
2220,0
2221,20
2222,0
2223,1
2224,0
2225,0
2226,0
2227,36
2228,7
2229,0
2230,0
2231,0
2232,6
2233,0
2234,0
2235,23
2236,26
2237,0
2238,1
2239,8
2240,0
2241,0
2242,0
2243,0
2244,0
2245,0
2246,0
2247,18
2248,0
2249,0
2250,16
2251,27
2252,27
2253,38
2254,0
2255,38
2256,38
2257,0
2258,0
2259,0
2260,26
2261,0
2262,38
2263,0
2264,30
2265,0
2266,0
2267,0
2268,0
2269,14
2270,0
2271,0
2272,1
2273,11
2274,5
2275,4
2276,36
2277,15
2278,40
2279,0
2280,0
2281,0
2282,0
2283,19
2284,0
2285,0
2286,3
2287,0
2288,34
2289,0
2290,0
2291,32
2292,23
2293,4
2294,31
2295,4
2296,39
2297,15
2298,0
2299,15
2300,0
2301,9
2302,5
2303,37
2304,10
2305,37
2306,0
2307,23
2308,0
2309,40
2310,0
2311,0
2312,34
2313,0
2314,0
2315,31
2316,0
2317,0
2318,35
2319,29
2320,0
2321,5
2322,38
2323,0
2324,0
2325,3
2326,13
2327,19
2328,0
2329,23
2330,0
2331,31
2332,0
2333,0
2334,9
2335,0
2336,0
2337,13
2338,0
2339,23
2340,0
2341,0
2342,18
2343,39
2344,0
2345,23
2346,8
2347,0
2348,1
2349,39
2350,39
2351,23
2352,0
2353,0
2354,1
2355,19
2356,0
2357,19
2358,11
2359,0
2360,22
2361,1
2362,0
2363,0
2364,0
2365,38
2366,0
2367,0
2368,38
2369,2
2370,12
2371,0
2372,27
2373,0
2374,0
2375,0
2376,7
2377,34
2378,0
2379,12
2380,0
2381,0
2382,7
2383,18
2384,0
2385,10
2386,0
2387,7
2388,30
2389,0
2390,0
2391,0
2392,29
2393,35
2394,0
2395,23
2396,3
2397,0
2398,24
2399,0
2400,36
2401,0
2402,0
2403,0
2404,30
2405,0
2406,40
2407,0
2408,36
2409,20
2410,3
2411,8
2412,0
2413,0
2414,0
2415,0
2416,2
2417,0
2418,0
2419,0
2420,15
2421,23
2422,8
2423,17
2424,0
2425,1
2426,22
2427,11
2428,0
2429,24
2430,33
2431,1
2432,3
2433,1
2434,0
2435,0
2436,11
2437,0
2438,0
2439,13
2440,12
2441,26
2442,17
2443,0
2444,28
2445,0
2446,0
2447,2
2448,0
2449,8
2450,17
2451,0
2452,0
2453,23
2454,23
2455,11
2456,14
2457,2
2458,38
2459,0
2460,26
2461,0
2462,0
2463,30
2464,0
2465,2
2466,11
2467,29
2468,0
2469,0
2470,0
2471,0
2472,14
2473,20
2474,0
2475,23
2476,0
2477,1
2478,0
2479,40
2480,0
2481,30
2482,36
2483,0
2484,0
2485,40
2486,0
2487,0
2488,0
2489,12
2490,0
2491,17
2492,39
2493,0
2494,5
2495,29
2496,27
2497,20
2498,36
2499,22
2500,0
2501,0
2502,0
2503,0
2504,0
2505,5
2506,21
2507,30
2508,22
2509,0
2510,0
2511,0
2512,0
2513,11
2514,0
2515,0
2516,35
2517,0
2518,0
2519,0
2520,0
2521,0
2522,0
2523,4
2524,0
2525,0
2526,40
2527,0
2528,0
2529,0
2530,36
2531,33
2532,26
2533,0
2534,0
2535,18
2536,0
2537,27
2538,37
2539,0
2540,9
2541,0
2542,0
2543,36
2544,0
2545,1
2546,0
2547,0
2548,2
2549,0
2550,11
2551,28
2552,0
2553,0
2554,0
2555,0
2556,34
2557,23
2558,5
2559,34
2560,3
2561,0
2562,0
2563,0
2564,0
2565,36
2566,15
2567,0
2568,0
2569,0
2570,31
2571,0
2572,0
2573,0
2574,2
2575,0
2576,0
2577,15
2578,0
2579,24
2580,0
2581,0
2582,24
2583,0
2584,0
2585,36
2586,12
2587,0
2588,16
2589,18
2590,0
2591,0
2592,37
2593,0
2594,0
2595,0
2596,32
2597,16
2598,10
2599,6
2600,0
2601,19
2602,23
2603,0
2604,24
2605,12
2606,17
2607,29
2608,0
2609,37
2610,19
2611,0
2612,4
2613,26
2614,0
2615,16
2616,17
2617,0
2618,18
2619,7
2620,2
2621,0
2622,1
2623,13
2624,9
2625,0
2626,0
2627,3
2628,35
2629,0
2630,17
2631,7
2632,34
2633,17
2634,1
2635,16
2636,36
2637,0
2638,1
2639,17
2640,29
2641,27
2642,9
2643,0
2644,14
2645,38
2646,21
2647,0
2648,0
2649,0
2650,0
2651,0
2652,32
2653,0
2654,0
2655,0
2656,0
2657,0
2658,0
2659,33
2660,0
2661,3
2662,0
2663,0
2664,9
2665,0
2666,0
2667,34
2668,18
2669,0
2670,3
2671,0
2672,0
2673,14
2674,0
2675,0
2676,12
2677,28
2678,17
2679,28
2680,0
2681,0
2682,0
2683,0
2684,0
2685,24
2686,34
2687,0
2688,13
2689,0
2690,0
2691,35
2692,0
2693,23
2694,9
2695,13
2696,28
2697,0
2698,0
2699,38
2700,12
2701,0
2702,0
2703,0
2704,0
2705,0
2706,0
2707,40
2708,1
2709,0
2710,0
2711,10
2712,29
2713,7
2714,38
2715,31
2716,2
2717,13
2718,23
2719,40
2720,0
2721,39
2722,0
2723,29
2724,0
2725,4
2726,0
2727,38
2728,25
2729,2
2730,0
2731,0
2732,0
2733,0
2734,38
2735,25
2736,20
2737,0
2738,0
2739,9
2740,36
2741,0
2742,26
2743,25
2744,0
2745,0
2746,0
2747,9
2748,8
2749,8
2750,0
2751,0
2752,22
2753,12
2754,0
2755,0
2756,0
2757,35
2758,35
2759,0
2760,34
2761,4
2762,0
2763,3
2764,0
2765,0
2766,0
2767,0
2768,23
2769,0
2770,32
2771,0
2772,0
2773,5
2774,0
2775,19
2776,0
2777,0
2778,0
2779,0
2780,11
2781,0
2782,0
2783,14
2784,2
2785,0
2786,0
2787,17
2788,0
2789,0
2790,0
2791,24
2792,25
2793,15
2794,0
2795,0
2796,11
2797,3
2798,32
2799,0
2800,0
2801,28
2802,0
2803,0
2804,9
2805,0
2806,21
2807,10
2808,0
2809,39
2810,19
2811,32
2812,23
2813,0
2814,0
2815,27
2816,0
2817,34
2818,0
2819,13
2820,7
2821,38
2822,0
2823,0
2824,0
2825,21
2826,0
2827,2
2828,26
2829,1
2830,0
2831,0
2832,39
2833,0
2834,9
2835,10
2836,0
2837,0
2838,0
2839,0
2840,0
2841,38
2842,27
2843,0
2844,0
2845,0
2846,0
2847,3
2848,0
2849,30
2850,0
2851,0
2852,0
2853,0
2854,0
2855,36
2856,0
2857,0
2858,20
2859,2
2860,0
2861,0
2862,31
2863,0
2864,29
2865,21
2866,0
2867,39
2868,20
2869,0
2870,33
2871,14
2872,12
2873,0
2874,13
2875,0
2876,10
2877,31
2878,18
2879,8
2880,16
2881,18
2882,0
2883,28
2884,0
2885,30
2886,0
2887,0
2888,0
2889,0
2890,0
2891,32
2892,25
2893,0
2894,0
2895,16
2896,8
2897,0
2898,0
2899,0
2900,33
2901,0
2902,38
2903,15
2904,0
2905,2
2906,28
2907,0
2908,25
2909,10
2910,38
2911,0
2912,2
2913,0
2914,0
2915,35
2916,0
2917,1
2918,0
2919,4
2920,0
2921,23
2922,7
2923,0
2924,0
2925,0
2926,0
2927,0
2928,10
2929,25
2930,0
2931,25
2932,17
2933,3
2934,0
2935,9
2936,0
2937,40
2938,0
2939,0
2940,0
2941,34
2942,0
2943,38
2944,31
2945,24
2946,0
2947,0
2948,20
2949,9
2950,40
2951,0
2952,16
2953,7
2954,13
2955,0
2956,17
2957,2
2958,0
2959,29
2960,0
2961,28
2962,19
2963,0
2964,0
2965,0
2966,0
2967,23
2968,24
2969,11
2970,0
2971,0
2972,22
2973,27
2974,33
2975,0
2976,0
2977,0
2978,0
2979,38
2980,0
2981,0
2982,19
2983,0
2984,0
2985,26
2986,0
2987,0
2988,10
2989,0
2990,0
2991,0
2992,4
2993,0
2994,20
2995,0
2996,24
2997,5
2998,0
2999,0
3000,11
3001,19
3002,22
3003,12
3004,0
3005,1
3006,7
3007,16
3008,0
3009,0
3010,0
3011,0
3012,15
3013,0
3014,0
3015,5
3016,33
3017,0
3018,0
3019,14
3020,0
3021,0
3022,12
3023,0
3024,24
3025,4
3026,0
3027,0
3028,39
3029,0
3030,0
3031,0
3032,0
3033,31
3034,12
3035,0
3036,24
3037,0
3038,0
3039,15
3040,0
3041,32
3042,0
3043,0
3044,39
3045,0
3046,1
3047,0
3048,37
3049,0
3050,0
3051,3
3052,8
3053,34
3054,0
3055,30
3056,0
3057,16
3058,0
3059,0
3060,0
3061,37
3062,0
3063,18
3064,21
3065,13
3066,0
3067,0
3068,2
3069,29
3070,12
3071,0
3072,14
3073,13
3074,0
3075,11
3076,0
3077,0
3078,10
3079,0
3080,33
3081,0
3082,0
3083,0
3084,0
3085,20
3086,0
3087,0
3088,0
3089,0
3090,0
3091,0
3092,29
3093,0
3094,16
3095,27
3096,0
3097,0
3098,37
3099,25
3100,5
3101,0
3102,17
3103,0
3104,0
3105,16
3106,11
3107,22
3108,39
3109,0
3110,0
3111,0
3112,21
3113,0
3114,19
3115,0
3116,4
3117,38
3118,20
3119,0
3120,35
3121,33
3122,36
3123,3
3124,21
3125,39
3126,0
3127,0
3128,19
3129,0
3130,0
3131,6
3132,38
3133,33
3134,0
3135,23
3136,9
3137,0
3138,9
3139,17
3140,23
3141,35
3142,9
3143,0
3144,33
3145,0
3146,6
3147,0
3148,5
3149,38
3150,29
3151,3
3152,28
3153,0
3154,12
3155,0
3156,13
3157,0
3158,22
3159,38
3160,0
3161,0
3162,14
3163,38
3164,0
3165,0
3166,0
3167,0
3168,33
3169,0
3170,0
